STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,58.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,58.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,58.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,57.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,57.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,55.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,56.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,57.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,58.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,58.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,58.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,58,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,57.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,57.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,56.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,54.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,55,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,54,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,53.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,52.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,52.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,51.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,51.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,51.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,51.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,50.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,49.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,50.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,50.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,49.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,49.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,49.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,50.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,49.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,50,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2017,,50,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,49.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,NOR,Norway,TUD,Trade union density,PT_SAL,Percentage of employees,2019,,50.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,88.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,51.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,48.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,27.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,23.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,20.4,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,18.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,17.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,17.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,15.3,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,12.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,11,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,9.1999998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,HUN,Hungary,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,8.3000002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1960,,41.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1961,,40.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,38.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,39.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,39.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,39.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,40.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,41.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,42,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,42,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,42.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,43.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,46.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1973,,48,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1974,,49.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1975,,51.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1976,,53.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1977,,54.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1978,,53.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1979,,50.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1980,,53.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1981,,53.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1982,,51.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1983,,52.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1984,,51.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1985,,50.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1986,,49.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1987,,49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1988,,48.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1989,,49,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1990,,50.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1991,,51.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1992,,51,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1993,,52.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1994,,53.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1995,,55.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1996,,55.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1997,,56.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1998,,56.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,1999,,56.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2000,,56.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2001,,57.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2002,,56.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2003,,55.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2004,,55.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2005,,54.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2006,,53.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2007,,53.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2008,,53.400002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2009,,53.799999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2010,,53,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2011,,54.200001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2012,,54.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2013,,53.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2014,,52.900002,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2015,,52.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2016,,51.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2017,,50.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2018,,50,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,BEL,Belgium,TUD,Trade union density,PT_SAL,Percentage of employees,2019,,49.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1960,,60.099998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1961,,59.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1962,,59,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1963,,59.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1964,,59,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1965,,58.599998,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1966,,58.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1967,,57.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1968,,58,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1969,,57.5,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1970,,56.700001,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1971,,55.299999,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.SAE:DSD_TUD_CBC@DF_TUD(1.0),Trade union density,I,AUT,Austria,TUD,Trade union density,PT_SAL,Percentage of employees,1972,,54.299999,,A,Normal value,0,Units,1,One
